"tlx_mental","overallTiATrust","study","overallTiAUnderstanding","perceivedSafetyCombined","Demand","Supply","Understanding","SA"
5,3.5,"bo",4,1.75,NA,NA,NA,NA
5,5,"bo",4.5,2.5,NA,NA,NA,NA
5,4,"bo",4,2.75,NA,NA,NA,NA
4,4.5,"bo",4.25,2.5,NA,NA,NA,NA
15,3.5,"bo",3.75,1.75,NA,NA,NA,NA
10,3.5,"bo",3.5,2.25,NA,NA,NA,NA
10,2.5,"bo",2.25,-1,NA,NA,NA,NA
13,2,"bo",2,-1.5,NA,NA,NA,NA
13,2,"bo",2.25,-1.25,NA,NA,NA,NA
13,2,"bo",2.5,-0.75,NA,NA,NA,NA
10,3,"bo",2.75,0,NA,NA,NA,NA
10,3.5,"bo",3,0.25,NA,NA,NA,NA
8,3.5,"bo",3,1,NA,NA,NA,NA
8,3.5,"bo",3.5,1.25,NA,NA,NA,NA
5,4,"bo",4,1.5,NA,NA,NA,NA
5,4,"bo",4,2.25,NA,NA,NA,NA
5,4,"bo",4,2.25,NA,NA,NA,NA
5,5,"bo",5,3,NA,NA,NA,NA
5,5,"bo",5,3,NA,NA,NA,NA
6,4,"factav",3,3,18,15,16,13
6,5,"factav",3,2,8,24,19,35
12,3.5,"factav",3,2.5,12,16,13,17
9,3,"factav",2.5,1,10,21,15,26
15,4,"factav",3.25,3,18,19,19,20
10,5,"factav",3,-3,10,18,20,28
10,5,"factav",3.25,3,8,20,19,31
6,4,"factav",2.5,2,13,21,14,22
15,3,"factav",3,1,15,18,14,17
20,3,"factav",2.25,0,19,20,11,12
7,4,"factav",2.75,2,11,17,16,22
2,5,"factav",3,3,3,28,21,46
16,3,"factav",3,0.75,12,21,17,26
7,5,"factav",2.5,0.5,18,24,17,23
15,3,"factav",3,0,15,20,15,20
1,4,"factav",3,-3,17,21,18,22
11,4,"factav",2.75,2,12,14,13,15
12,4,"factav",3,2.25,18,19,19,20
16,5,"factav",3,1.75,15,23,13,21
12,3.5,"factav",2.75,2,11,14,11,14
4,4.5,"factav",2.75,2.5,11,14,11,14
16,4,"factav",3.5,3,15,19,17,21
9,5,"factav",3,-3,8,14,21,27
8,5,"factav",3,3,8,22,17,31
6,4,"factav",2.5,1.5,6,16,14,24
14,4,"factav",2.5,2,15,18,16,19
16,4,"factav",2.75,3,6,19,18,31
6,5,"factav",2.25,3,4,14,18,28
2,5,"factav",3,3,3,28,21,46
14,3,"factav",3,1,13,18,14,19
8,5,"factav",1.75,2.75,14,20,15,21
15,3,"factav",3,0,15,20,15,20
7,5,"factav",3,3,9,14,18,23
16,2,"factav",3,-1,15,17,10,12
5,5,"factav",2,3,15,16,14,15
16,5,"factav",3,1.75,15,23,12,20
15,4.5,"factav",2.25,3,13,18,13,18
5,5,"factav",3,3,13,12,14,13
15,3.5,"factav",3.25,1.25,15,15,17,17
7,5,"factav",3,-3,8,10,21,23
10,5,"factav",3.25,3,8,18,19,29
6,4,"factav",3,-0.25,12,18,13,19
15,4,"factav",2.75,2,15,18,17,20
14,5,"factav",3,3,7,22,19,34
7,5,"factav",2.5,3,7,16,17,26
5,5,"factav",3,3,12,16,18,22
14,4,"factav",3,1,14,20,14,20
6,5,"factav",2.25,2.75,16,21,17,22
15,3,"factav",3,0,15,20,15,20
12,4.5,"factav",3,3,18,20,17,19
12,4,"factav",3,2,13,15,14,16
5,5,"factav",2,3,15,16,12,13
16,5,"factav",3,1.75,13,21,16,24
12,4,"factav",2.25,2.5,12,16,12,16
4,4,"factav",3,2.5,14,19,15,20
17,4,"factav",3.5,2.75,18,19,18,19
9,5,"factav",3,-3,8,5,6,3
8,5,"factav",2.25,2.75,10,24,20,34
5,4,"factav",2.5,1.75,9,13,15,19
16,3,"factav",3,1,15,18,14,17
17,3,"factav",2.5,0.25,13,18,11,16
13,3,"factav",3,-0.25,13,21,15,23
5,5,"factav",3,3,3,26,21,44
17,3,"factav",2.5,0,17,23,16,22
6,5,"factav",3,2.25,17,23,17,23
15,3,"factav",3,0,15,20,15,20
1,5,"factav",2,-3,16,19,15,18
12,4,"factav",3,3,14,13,13,12
13,3.5,"factav",3.5,0.5,18,19,19,20
16,5,"factav",3,2,17,21,15,19
15,4,"factav",2.25,2.75,11,16,11,16
7,3.5,"factav",2.75,2.25,15,17,15,17
16,4,"factav",3.25,3,18,18,18,18
7,5,"factav",4,-3,11,13,20,22
10,5,"factav",3.5,3,6,18,21,33
5,3,"factav",3.75,0,11,15,15,19
14,4,"factav",2.5,2,15,18,15,18
14,3,"factav",2.75,1.75,8,18,12,22
6,5,"factav",3,3,3,16,21,34
1,5,"factav",3,3,3,27,21,45
17,3,"factav",3,1,14,19,17,22
10,5,"factav",2.75,2.25,16,23,17,24
15,3,"factav",3,0,15,20,15,20
1,4.5,"factav",3,2.25,16,19,20,23
11,4,"factav",2.5,3,9,10,10,11
5,4,"factav",3,2.25,18,16,16,14
16,5,"factav",3,2,16,22,15,21
13,4.5,"factav",2.25,3,13,17,12,16
4,5,"factav",3,3,12,10,12,10
16,3.5,"factav",3,3,13,16,17,20
8,5,"factav",3,-3,7,9,20,22
10,5,"factav",3.25,3,6,16,17,27
6,4,"factav",2.5,1,8,18,15,25
17,3,"factav",3.25,1,18,21,15,18
17,1.5,"factav",2,-0.75,12,17,9,14
6,5,"factav",3,3,3,16,21,34
1,5,"factav",3,3,3,28,21,46
17,3,"factav",3,1,16,24,17,25
8,4,"factav",2.75,1.5,13,20,18,25
15,3,"factav",3,0,15,20,15,20
6,5,"factav",3,-3,12,21,19,28
10,4,"factav",2.25,2,7,9,9,11
3,5,"factav",2,3,15,17,13,15
16,5,"factav",3,2,16,21,15,20
15,5,"factav",2.5,3,13,15,11,13
4,5,"factav",3,3,10,13,14,17
15,4.5,"factav",3.5,3,18,18,17,17
8,5,"factav",3,-3,7,10,20,23
10,5,"factav",2.75,3,8,20,21,33
5,3.5,"factav",2.5,1.75,9,18,14,23
15,3,"factav",2.75,2,15,18,14,17
15,3,"factav",2.75,0.25,11,15,8,12
6,4,"factav",2.75,3,6,17,17,28
5,5,"factav",3.5,3,9,28,13,32
16,4,"factav",3,1,14,20,17,23
7,5,"factav",3,2.75,17,21,16,20
15,3,"factav",3,0,15,20,15,20
14,4,"factav",3.25,3,19,19,17,17
10,4,"factav",3.25,3,9,11,10,12
5,5,"factav",2,3,18,16,12,10
16,5,"factav",3,2,15,23,17,25
15,4.5,"factav",2.75,3,12,17,11,16
2,5,"factav",3.25,2.5,11,8,11,8
16,4,"factav",3,3,18,19,19,20
9,5,"factav",3,-3,6,10,19,23
10,5,"factav",3.25,3,9,19,19,29
9,4,"factav",4,-2,11,16,14,19
14,3,"factav",2.75,2,15,18,14,17
14,4,"factav",2.75,2,6,17,14,25
6,5,"factav",2.5,3,6,16,17,27
5,5,"factav",3,3,3,25,21,43
16,3,"factav",3,1,17,23,16,22
7,5,"factav",2.75,2.75,17,21,17,21
15,3,"factav",3,0,15,20,15,20
11,4.5,"factav",2.75,3,16,13,17,14
10,4,"factav",2.75,2,14,16,14,16
13,2,"factav",3,0.5,20,19,12,11
15,5,"factav",3,2,11,24,16,29
14,3.5,"factav",2.25,2.5,11,16,11,16
9,4,"factav",3,3,13,19,13,19
13,4,"factav",3.25,1.5,14,16,16,18
7,5,"factav",1.75,-3,10,8,21,19
10,5,"factav",3.25,3,6,16,18,28
6,4,"factav",2.5,2,9,14,15,20
15,4,"factav",2.75,2,15,18,17,20
14,4.5,"factav",3.25,3,8,23,18,33
6,5,"factav",2.5,3,5,16,18,29
5,5,"factav",3,3,3,28,21,46
12,4,"factav",2.75,1.75,13,18,17,22
7,5,"factav",3,2.75,16,23,17,24
15,3,"factav",3,0,15,20,15,20
20,5,"factav",3,3,13,20,18,25
11,4,"factav",2.75,3,13,13,14,14
5,5,"factav",2,3,15,15,13,13
5,4,"factav",3.25,2.5,10,27,18,35
14,4.5,"factav",2.75,3,11,15,13,17
2,4.5,"factav",3.25,2.5,10,5,13,8
15,3.5,"factav",2.5,1.25,17,14,16,13
9,5,"factav",2.75,-3,9,12,21,24
10,5,"factav",3.25,3,9,15,15,21
6,4,"factav",2.5,2,15,21,15,21
14,4,"factav",3,2,15,18,15,18
13,4,"factav",3,3,5,18,13,26
6,4.5,"factav",3.25,3,3,16,21,34
2,5,"factav",3,3,3,27,21,45
16,4,"factav",3,2,16,23,15,22
9,5,"factav",2.75,2.75,17,22,17,22
15,3,"factav",3,0,15,20,15,20
13,4.5,"factav",1.25,3,17,19,18,20
9,4,"factav",3.5,3,9,9,10,10
4,5,"factav",2,2,15,16,15,16
16,5,"factav",3,1.25,11,23,16,28
14,4.5,"factav",2.25,3,11,14,10,13
2,5,"factav",3,2.5,9,6,13,10
17,3.5,"factav",2.75,3,18,19,17,18
8,5,"factav",3,-3,9,11,21,23
10,5,"factav",3,3,6,20,20,34
5,4,"factav",3,-0.75,9,19,16,26
16,5,"factav",3,2,18,17,16,15
13,4,"factav",2.25,3,8,21,18,31
6,5,"factav",2.75,3,7,16,21,30
2,5,"factav",3,3,3,28,21,46
10,5,"factav",2.75,2,10,18,16,24
5,5,"factav",2.5,2.75,16,22,16,22
15,3,"factav",3,0,15,20,15,20
11,4.5,"factav",2.5,3,20,24,20,24
9,4,"factav",2.5,2.5,13,15,10,12
2,4,"factav",3,3,18,15,15,12
16,5,"factav",3,1.75,16,21,12,17
15,4,"factav",2.5,2.75,12,16,11,15
7,5,"factav",3,3,11,11,14,14
16,4.5,"factav",3.5,3,18,18,17,17
7,5,"factav",3,-3,7,8,19,20
10,5,"factav",3.25,3,8,19,18,29
5,4,"factav",2.5,1,16,16,14,14
15,4,"factav",2.5,2,15,18,16,19
12,4.5,"factav",3,3,5,19,18,32
6,5,"factav",3,3,3,16,21,34
4,5,"factav",3,3,3,28,21,46
15,4,"factav",3,2,14,18,15,19
7,5,"factav",2.25,2.75,17,21,16,20
15,3,"factav",3,0,15,20,15,20
4,5,"factav",3,3,18,21,18,21
9,4,"factav",2.75,2,14,12,11,9
6,4,"factav",3,2,18,17,14,13
15,5,"factav",3,1.5,13,23,16,26
11,4,"factav",2.5,2.25,13,17,11,15
2,2.5,"factav",3,2.5,13,8,11,6
14,4,"factav",2.5,2.75,15,15,16,16
8,5,"factav",3,-3,7,12,19,24
10,5,"factav",3.25,3,6,16,15,25
3,4,"factav",2.5,-2,11,18,16,23
13,4,"factav",3,2,15,18,17,20
16,4,"factav",2.75,3,7,22,19,34
6,5,"factav",2.25,3,8,14,18,24
5,5,"factav",3,3,3,28,21,46
9,5,"factav",3,3,7,13,21,27
6,5,"factav",1.75,2.75,16,20,15,19
15,3,"factav",3,0,15,20,15,20
14,4,"factav",3,3,17,18,17,18
9,4,"factav",2.75,3,10,10,11,11
3,5,"factav",2,3,15,17,12,14
16,5,"factav",3,1.25,14,23,15,24
10,4,"factav",2.25,3,14,16,11,13
9,4,"factav",3,3,13,18,17,22
15,4.5,"factav",3,2.75,13,16,14,17
8,5,"factav",3,-3,8,12,21,25
10,5,"factav",3,3,6,16,12,22
1,5,"factav",2.5,-3,9,19,15,25
5,4,"factav",3,3,18,21,14,17
16,4,"factav",2.75,2.25,8,22,18,32
13,3,"factav",2.75,1,8,19,15,26
2,5,"factav",3,3,3,25,21,43
17,3,"factav",2.75,0,18,23,17,22
8,5,"factav",3,2.75,18,22,17,21
15,3,"factav",3,0,15,20,15,20
17,5,"factav",2.75,3,8,19,17,28
12,4,"factav",3,-0.75,14,13,11,10
5,5,"factav",2,3,15,15,15,15
16,5,"factav",3,2,15,23,15,23
15,5,"factav",2,3,11,16,11,16
2,5,"factav",3,3,10,9,12,11
18,4,"factav",3.25,3,18,18,18,18
8,5,"factav",2.75,-3,10,12,21,23
10,5,"factav",3.25,3,8,17,19,28
6,4,"factav",2.5,2,11,17,15,21
16,3,"factav",3,2,15,17,15,17
13,3,"factav",2.25,1.25,8,16,9,17
6,5,"factav",2.5,3,16,16,18,18
5,5,"factav",3,3,3,25,21,43
13,3,"factav",3,1,14,19,17,22
6,5,"factav",3,2.75,19,23,17,21
15,3,"factav",3,1,15,20,15,20
13,4.5,"factav",3,3,15,20,19,24
8,4,"factav",2.75,3,8,12,10,14
3,5,"factav",2,3,15,15,14,14
16,4.5,"factav",3.25,1.75,18,23,13,18
16,4,"factav",2.5,3,10,15,10,15
6,4,"factav",2.75,1.75,14,18,14,18
16,3.5,"factav",2.5,3,18,18,18,18
9,5,"factav",3,-3,8,11,21,24
10,5,"factav",3.5,3,7,17,18,28
13,4,"factav",3.5,1,9,21,14,26
17,3,"factav",2.75,1,15,17,15,17
20,1,"factav",2.5,-0.5,19,16,9,6
9,4,"factav",2.75,1,12,20,15,23
5,5,"factav",3,3,3,28,21,46
18,4,"factav",2.75,1.75,16,25,19,28
9,5,"factav",2.75,2.75,17,22,17,22
15,3,"factav",3,0,15,20,15,20
13,4.5,"factav",3.25,3,19,14,15,10
13,4,"factav",2.75,1.75,11,17,14,20
4,5,"factav",2,3,15,16,15,16
16,5,"factav",3,2,15,21,15,21
13,4,"factav",2.25,2.25,9,21,12,24
2,5,"factav",3,2.5,12,8,12,8
13,4.5,"factav",3.5,2.25,14,13,14,13
10,5,"factav",3,-3,10,10,19,19
10,5,"factav",3.25,3,8,18,18,28
5,4,"factav",3.5,2,6,14,14,22
16,3,"factav",3,2,15,17,16,18
14,4,"factav",2.5,2.75,7,18,13,24
6,5,"factav",3,3,3,16,21,34
5,5,"factav",3,3,3,28,21,46
15,3,"factav",3,1,18,23,17,22
6,5,"factav",3,2.75,16,22,16,22
15,3,"factav",3,0,15,20,15,20
12,4,"factav",3.25,3,14,13,17,16
7,4,"factav",3,3,7,9,10,12
6,4,"factav",3,3,20,19,17,16
16,5,"factav",3,2,17,22,15,20
14,4.5,"factav",2,2.75,11,18,12,19
2,5,"factav",3,3,10,6,13,9
14,3.5,"factav",3,2.5,15,17,15,17
9,5,"factav",2.75,-3,8,10,18,20
10,5,"factav",3.25,3,8,16,18,26
6,4,"factav",3.25,2,6,16,14,24
15,4,"factav",3.25,2,17,19,15,17
17,3,"factav",2.25,0.5,18,17,9,8
6,5,"factav",2.75,3,4,16,21,33
5,5,"factav",3,3,3,22,21,40
17,3,"factav",3,1,17,23,16,22
7,5,"factav",2.75,2.75,16,22,16,22
15,3,"factav",3,0,15,20,15,20
14,4.5,"factav",3,3,18,20,17,19
7,4,"factav",2.5,2,8,13,11,16
6,3.5,"factav",2.75,1.5,19,20,20,21
16,5,"factav",3,2,17,24,15,22
12,5,"factav",2.5,2.75,13,16,11,14
2,5,"factav",3,3,14,11,14,11
12,3.5,"factav",2.5,1.75,8,14,17,23
7,5,"factav",3,-3,8,12,19,23
10,5,"factav",3.25,3,6,16,14,24
6,4,"factav",3,1.5,6,16,16,26
15,4,"factav",2.75,2,15,18,15,18
16,3,"factav",2.25,0.75,13,22,11,20
6,5,"factav",3,3,3,16,21,34
1,5,"factav",3,3,3,28,21,46
12,4,"factav",3,2,13,15,17,19
7,5,"factav",2.75,2.75,17,23,14,20
15,3,"factav",3,0,15,20,15,20
14,4.5,"factav",3,3,19,15,19,15
13,4,"factav",3.25,2.5,7,14,7,14
4,5,"factav",3,3,15,16,15,16
16,5,"factav",3,2,16,21,13,18
15,5,"factav",2.5,2.75,12,16,14,18
2,5,"factav",3,2.5,13,10,12,9
15,4,"factav",2.75,3,15,19,16,20
6,5,"factav",2.75,-3,9,7,19,17
10,5,"factav",3.25,3,8,16,18,26
5,4,"factav",2.75,0,10,17,13,20
15,3,"factav",3.25,1,15,18,14,17
14,4,"factav",3.25,1.5,6,17,12,23
6,5,"factav",3,3,3,16,21,34
5,5,"factav",3,3,3,28,21,46
17,3,"factav",3,0,17,24,16,23
7,5,"factav",3,2.75,16,23,15,22
15,3,"factav",3,0,15,20,15,20
13,4,"factav",3,3,17,22,18,23
11,3.5,"factav",2.75,2,12,13,11,12
12,2.5,"factav",3.5,3,21,15,19,13
8,4,"factav",3,2,12,13,15,16
4,2,"factav",2.5,1.25,18,18,16,16
5,3,"factav",3,2,15,17,12,14
20,2,"factav",3,3,12,12,15,15
1,5,"factav",3,2.75,5,10,19,24
16,3,"factav",3.75,-3,21,25,11,15
20,5,"factav",3,3,3,22,21,40
8,3,"factav",3,-0.25,16,15,11,10
11,4,"factav",2.5,2,18,18,16,16
6,3,"factav",2.75,2,15,19,9,13
6,5,"factav",3,-0.75,18,22,15,19
11,3.5,"factav",2.5,-0.25,10,15,15,20
16,3,"factav",2.5,1,21,16,6,1
20,5,"factav",3,-0.25,17,22,14,19
5,5,"factav",3,3,13,18,16,21
5,3,"factav",2.75,1,18,22,19,23
12,2.5,"factav",4,3,21,14,20,13
10,3,"factav",2.75,1.25,12,14,14,16
3,2,"factav",2.5,1.25,15,16,16,17
4,3,"factav",3,2,18,24,15,21
18,4,"factav",3,3,14,24,15,25
2,5,"factav",3,3,10,10,17,17
4,4,"factav",3,1.25,21,14,16,9
20,5,"factav",3,3,4,28,21,45
8,4,"factav",2.25,-2.75,15,19,16,20
11,4,"factav",2.75,2,15,19,15,19
5,4,"factav",3,2,9,18,12,21
6,5,"factav",3,-0.75,18,22,15,19
12,3.5,"factav",3.25,1.5,13,17,13,17
8,5,"factav",3,3,4,15,21,32
20,5,"factav",2,-1,15,18,9,12
13,5,"factav",2.5,3,14,18,14,18
15,4,"factav",3,2,18,23,21,26
12,2.5,"factav",3,3,19,13,19,13
11,3,"factav",3,1,15,16,14,15
11,2,"factav",2.25,1.75,16,18,12,14
4,3,"factav",3.5,2,18,24,11,17
13,4,"factav",3,2.75,15,16,15,16
1,5,"factav",3,3,6,10,18,22
15,2.5,"factav",2.75,-1.25,18,24,18,24
20,5,"factav",3,3,3,22,21,40
4,3.5,"factav",2.5,-2.5,15,13,14,12
11,4,"factav",2.75,2,18,15,14,11
5,4,"factav",3,2,12,16,11,15
6,5,"factav",3,-0.75,18,22,18,22
15,3,"factav",2.5,-1.25,13,14,13,14
7,5,"factav",3,3,3,12,21,30
20,5,"factav",4,-1,13,20,10,17
12,5,"factav",3.25,-1.75,13,16,15,18
5,5,"factav",2,2.75,15,14,15,14
12,2,"factav",3.25,3,20,16,19,15
12,3,"factav",3,-0.25,13,16,15,18
9,2,"factav",2.5,1,18,18,14,14
4,3.5,"factav",3,2,18,24,14,20
16,3,"factav",2.75,3,6,8,6,8
1,5,"factav",3,3,8,10,18,20
13,3,"factav",3,-0.75,21,22,13,14
1,5,"factav",2,3,3,4,21,22
5,3,"factav",3.5,-2.25,15,19,14,18
11,4,"factav",2.25,2,15,16,15,16
6,4,"factav",3,2,10,18,12,20
6,4,"factav",3,-1,18,22,14,18
15,2.5,"factav",2.5,-0.75,13,14,12,13
7,5,"factav",3,3,3,12,21,30
15,5,"factav",3.75,1.75,13,20,14,21
14,5,"factav",2.75,3,14,18,15,19
9,4,"factav",3,2.25,18,20,19,21
12,2.5,"factav",3,3,20,14,19,13
3,4,"factav",3,3,9,13,16,20
12,2,"factav",2.25,0,18,22,14,18
5,4,"factav",3,2,6,23,15,32
9,4,"factav",3,3,18,13,17,12
2,5,"factav",3,2.5,7,12,18,23
12,3,"factav",3.25,-2,21,23,12,14
20,5,"factav",3,3,6,16,21,31
6,3.5,"factav",3.75,-1.5,13,17,18,22
10,4,"factav",2.75,2,18,19,15,16
6,3,"factav",2.75,1.75,10,15,10,15
6,5,"factav",3,-1,18,22,15,19
13,3,"factav",3.5,0,13,17,11,15
11,4,"factav",3,1.25,12,16,12,16
20,5,"factav",2,-0.75,15,19,10,14
4,4,"factav",2.75,-2.25,3,17,13,27
7,4,"factav",2.75,2.5,18,22,17,21
12,2.5,"factav",3.5,3,19,14,19,14
4,4,"factav",3,3,9,14,17,22
5,2,"factav",2.5,1,18,18,16,16
4,3,"factav",3,2,18,24,15,21
3,4,"factav",3,3,12,13,12,13
2,5,"factav",2.75,2.5,12,12,19,19
7,4,"factav",2.75,1,21,23,14,16
1,5,"factav",3,3,3,22,21,40
4,3,"factav",3,-2,18,20,15,17
11,4,"factav",2.5,2,18,18,15,15
4,4,"factav",3,2,9,15,9,15
6,5,"factav",3,-1,18,22,15,19
14,2,"factav",2.75,1,6,12,15,21
20,5,"factav",2,1.5,21,25,21,25
20,5,"factav",2,-0.75,15,21,13,19
3,5,"factav",2.75,3,14,18,14,18
6,4,"factav",3,2,18,19,19,20
12,2.5,"factav",3,3,20,13,19,12
4,4,"factav",3,3,9,14,17,22
3,2,"factav",3.5,1,18,18,16,16
4,3,"factav",3,2,16,23,16,23
16,4,"factav",2.5,3,11,12,16,17
1,5,"factav",3,3,7,10,18,21
9,2,"factav",2.75,-1.25,21,22,16,17
1,5,"factav",2,3,3,10,15,22
5,3.5,"factav",3.75,-2.75,12,16,15,19
9,4,"factav",3,2,14,18,15,19
5,4,"factav",3,2,12,20,11,19
6,5,"factav",3,-0.75,18,22,15,19
12,4,"factav",3,0,12,20,13,21
10,5,"factav",2.75,1.75,9,16,15,22
20,5,"factav",2.25,0,18,20,13,15
4,5,"factav",3,3,16,15,14,13
4,4,"factav",3,2,18,19,19,20
12,2.5,"factav",3,3,21,14,18,11
9,4,"factav",3,1.25,12,13,14,15
12,2,"factav",3,1,18,21,14,17
4,3,"factav",3,2,18,24,14,20
18,4,"factav",3,2.5,14,18,15,19
1,5,"factav",3,3,5,10,19,24
10,4,"factav",2.75,-0.75,21,26,15,20
20,5,"factav",3,3,3,28,21,46
3,2.5,"factav",2.5,-0.75,16,19,14,17
11,3.5,"factav",3.25,0,16,20,14,18
5,3,"factav",3.5,2,12,14,10,12
6,5,"factav",3,-0.75,18,22,15,19
18,3.5,"factav",3,-1.75,14,17,13,16
8,4,"factav",3.25,2,12,17,14,19
20,5,"factav",2,-1.5,14,20,11,17
12,5,"factav",3,3,15,20,14,19
5,4,"factav",2.75,1,19,17,13,11
12,2.5,"factav",3.75,3,21,17,17,13
5,4,"factav",3,3,9,14,17,22
14,2,"factav",3.5,1,18,21,12,15
4,3,"factav",3,2,16,23,15,22
18,4,"factav",3,2,10,15,15,20
1,5,"factav",3,3,7,10,17,20
8,3,"factav",2.75,0.75,13,18,15,20
20,5,"factav",3,3,6,22,21,37
6,4,"factav",3,-1.25,15,21,11,17
10,4,"factav",2.5,2,15,18,17,20
7,3,"factav",2.75,1.75,15,17,8,10
6,5,"factav",3,-1,18,22,14,18
6,3.5,"factav",2.5,-0.25,14,19,15,20
9,5,"factav",3,3,3,15,21,33
17,5,"factav",2.75,0.5,14,19,15,20
3,5,"factav",3,3,15,19,16,20
7,4,"factav",2.25,2,18,21,20,23
12,3,"factav",3.75,3,21,14,18,11
4,4,"factav",2.25,3,9,14,17,22
4,2,"factav",2.5,1.25,15,16,16,17
14,3,"factav",3,1,14,14,15,15
8,4,"factav",3,2.25,11,20,16,25
1,5,"factav",3,3,4,10,19,25
5,3,"factav",3,0,21,21,15,15
1,5,"factav",3,3,3,16,21,34
6,3.5,"factav",2.75,-2.5,14,17,15,18
8,3,"factav",2.5,-1.5,15,19,14,18
3,4,"factav",3,2,6,8,14,16
6,5,"factav",3,-1,18,22,16,20
14,4,"factav",3,0.75,12,15,11,14
5,5,"factav",3,2.5,6,12,20,26
18,5,"factav",2,-0.75,16,21,11,16
13,5,"factav",3,3,14,18,13,17
12,5,"factav",3,2.5,15,16,17,18
12,2.5,"factav",3.5,3,21,16,18,13
4,4,"factav",3,3,9,14,17,22
8,2,"factav",2.75,1.25,18,19,14,15
4,3.5,"factav",3,2,18,24,14,20
17,4,"factav",3,3,12,16,12,16
2,5,"factav",3,2.5,14,17,19,22
8,4,"factav",3.25,2,21,23,14,16
20,5,"factav",3,3,3,10,21,28
6,3,"factav",2.75,-2.75,15,19,15,19
10,4,"factav",2.5,2,17,18,14,15
4,5,"factav",2.5,2,6,13,11,18
6,5,"factav",3,-0.75,18,22,19,23
10,3.5,"factav",2.75,-0.5,13,14,12,13
11,5,"factav",3,1,3,16,21,34
16,4,"factav",3,1.5,15,23,13,21
13,5,"factav",2.75,3,14,19,15,20
6,4,"factav",3,2.75,18,20,16,18
11,2.5,"factav",2.75,2.75,21,12,19,10
4,4,"factav",3,3,9,15,17,23
6,2,"factav",2.75,0.75,18,18,16,16
4,3,"factav",3,2,18,24,15,21
12,4,"factav",3,2.5,12,18,17,23
1,5,"factav",3,3,5,10,18,23
7,3,"factav",3,1.25,21,24,15,18
20,5,"factav",3,3,6,22,21,37
8,3.5,"factav",3.5,-1,14,18,14,18
11,4,"factav",2.75,2,17,17,15,15
2,5,"factav",3,2,6,8,16,18
6,5,"factav",3,-0.75,18,22,17,21
5,3.5,"factav",3.25,0,12,17,13,18
2,5,"factav",3,3,3,9,21,27
20,5,"factav",2,-1.25,13,18,11,16
5,5,"factav",2.75,3,14,18,14,18
5,2,"factav",3.5,-0.5,18,23,12,17
12,2.5,"factav",3.25,3,21,13,19,11
4,4,"factav",3,3,10,15,17,22
12,2,"factav",3,1,18,23,14,19
4,3,"factav",3,2,18,24,16,22
4,4,"factav",2.25,3,16,20,13,17
3,4.5,"factav",2.75,3,10,13,18,21
9,4,"factav",3,2,21,23,18,20
20,5,"factav",3,3,3,16,21,34
5,3,"factav",3.5,-1.75,12,17,14,19
9,4,"factav",3,2,14,17,14,17
2,5,"factav",2,3,6,12,16,22
5,4,"factav",3,-1.5,18,22,15,19
14,2.5,"factav",3,1.75,15,16,15,16
20,5,"factav",2,0.5,21,22,18,19
17,5,"factav",4,-0.5,12,18,11,17
13,5,"factav",3,3,13,18,14,19
3,3,"factav",3.25,2,15,13,20,18
7,3,"factav",2.5,3,20,13,16,9
4,4,"factav",3,3,11,13,17,19
11,2,"factav",2.5,0.5,18,21,17,20
5,3,"factav",3.25,2,16,22,9,15
19,2,"factav",3,1.75,6,7,6,7
2,5,"factav",2,3,7,12,19,24
14,2,"factav",3,-1.5,17,24,12,19
1,5,"factav",3,3,9,23,21,35
7,2.5,"factav",2.25,-2,16,23,12,19
11,4,"factav",2.5,2,18,16,17,15
8,1,"factav",2.75,2,15,19,7,11
6,5,"factav",3,-1,18,22,13,17
13,2.5,"factav",2.5,0,13,16,15,18
7,5,"factav",3,3,3,14,21,32
20,5,"factav",3,0.5,18,20,13,15
5,5,"factav",1.75,-1.75,11,14,16,19
5,4,"factav",3.5,2,18,18,18,18
12,2.5,"factav",2.75,3,21,15,18,12
3,4,"factav",3,3,9,13,17,21
11,2,"factav",3,1,18,19,14,15
4,3,"factav",3,2,18,25,14,21
9,4,"factav",2.5,3,9,10,15,16
1,5,"factav",3,2.75,7,11,17,21
17,2.5,"factav",3.5,-2.25,21,25,12,16
20,5,"factav",3,3,9,28,21,40
5,4.5,"factav",2.75,-1.5,14,17,16,19
4,3,"factav",2.5,2,13,14,14,15
7,2,"factav",2.75,2,15,18,6,9
6,5,"factav",3,-0.75,18,22,15,19
10,3.5,"factav",3,2,12,15,15,18
16,1.5,"factav",2.75,-0.25,21,21,3,3
19,5,"factav",3.75,1,15,21,14,20
7,5,"factav",2.75,-2,8,11,15,18
6,2,"factav",3.5,-1,15,20,18,23
12,2.5,"factav",3.5,3,21,12,18,9
4,4,"factav",3,3,10,13,17,20
8,2,"factav",2.75,0.75,15,18,15,18
4,3,"factav",3,2,18,24,15,21
18,2,"factav",3,3,6,8,6,8
1,5,"factav",3,3,9,10,17,18
5,4,"factav",3,2.75,21,24,19,22
1,5,"factav",3,3,4,20,21,37
4,1.5,"factav",2.5,-2,11,12,16,17
11,4,"factav",2.5,2,18,18,17,17
5,4,"factav",2.75,1.75,10,16,10,16
6,5,"factav",3,-0.75,18,22,15,19
8,3.5,"factav",3,2,14,20,15,21
7,5,"factav",2.5,2,8,16,12,20
17,5,"factav",3.75,0.5,15,19,13,17
14,5,"factav",2.5,3,18,18,14,14
